ordering_cd,st_country_cd,us_or_foreign,state_country_of_origin,assignee_name,CY_2014,CY_ALL
35,OH,(U.S.),OHIO,"OCS-INTELLITRAK, INC.",1,5
35,OH,(U.S.),OHIO,"OHIO ORDNANCE WORKS, INC.",0,5
35,OH,(U.S.),OHIO,"OWENS-CORNING FIBERGLAS TECHNOLOGY, INC.",0,5
35,OH,(U.S.),OHIO,"PDS ELECTRONICS, INC.",2,5
35,OH,(U.S.),OHIO,"PLASTIC TECHNOLOGIES, INC.",0,5
35,OH,(U.S.),OHIO,"PYROTEK, INC.",1,5
35,OH,(U.S.),OHIO,"QUALCOMM, INC.",0,5
35,OH,(U.S.),OHIO,QUANEX CORPORATION,1,5
35,OH,(U.S.),OHIO,"QUEST DIAGNOSTICS INVESTMENTS, INC.",3,5
35,OH,(U.S.),OHIO,REGAL BELOIT EPC INC.,0,5
35,OH,(U.S.),OHIO,ROBERT BOSCH GMBH,0,5
35,OH,(U.S.),OHIO,"SDG, INC.",1,5
35,OH,(U.S.),OHIO,SIEMENS AKTIENGESELLSCHAFT,3,5
35,OH,(U.S.),OHIO,"SMITHS MEDICAL ASD, INC.",0,5
35,OH,(U.S.),OHIO,"SPIRIT AEROSYSTEMS, INC",4,5
35,OH,(U.S.),OHIO,THE DILLER CORPORATION,2,5
35,OH,(U.S.),OHIO,"THE OVENABLE PAPER PAN COMPANY, LLC",1,5
35,OH,(U.S.),OHIO,"THE STEP2 COMPANY, LLC",1,5
35,OH,(U.S.),OHIO,"THIRD MILLENNIUM METALS, LLC",0,5
35,OH,(U.S.),OHIO,"UNIQUE METAL DESIGNS, INC.",0,5
35,OH,(U.S.),OHIO,"UTILITY RELAY CO., LTD.",2,5
35,OH,(U.S.),OHIO,"VIEWRAY, INCORPORATED",5,5
35,OH,(U.S.),OHIO,"WARREN RUPP, INC.",1,5
35,OH,(U.S.),OHIO,WAXMAN CONSUMER PRODUCTS GROUP INC.,4,5
35,OH,(U.S.),OHIO,WRIGHT MATERIALS RESEARCH COMPANY,1,5
35,OH,(U.S.),OHIO,"YELLOW SPRINGS INSTRUMENT COMPANY, INC.",1,5
35,OH,(U.S.),OHIO,"ZAK DESIGNS, INC.",2,5
35,OH,(U.S.),OHIO,"ZIMMER ORTHOPAEDIC SURGICAL PRODUCTS, INC.",2,5
35,OH,(U.S.),OHIO,"ZTE USA, INC.",3,5
36,OK,(U.S.),OKLAHOMA,"HALLIBURTON ENERGY SERVICES, INC.",106,517
36,OK,(U.S.),OKLAHOMA,~INDIVIDUALLY OWNED PATENT,118,505
36,OK,(U.S.),OKLAHOMA,BAKER HUGHES INCORPORATED,33,160
36,OK,(U.S.),OKLAHOMA,CHEVRON PHILLIPS CHEMICAL COMPANY LP,31,109
36,OK,(U.S.),OKLAHOMA,CONOCOPHILLIPS COMPANY,15,86
36,OK,(U.S.),OKLAHOMA,UNIVERSITY OF OKLAHOMA,11,74
36,OK,(U.S.),OKLAHOMA,PHILLIPS 66 COMPANY,30,51
36,OK,(U.S.),OKLAHOMA,"UNITED VIDEO PROPERTIES, INC.",9,38
36,OK,(U.S.),OKLAHOMA,"CHARLES MACHINE WORKS, INC.",7,33
36,OK,(U.S.),OKLAHOMA,"STINGER WELLHEAD PROTECTION, INC.",0,28
36,OK,(U.S.),OKLAHOMA,SCHLUMBERGER TECHNOLOGY CORPORATION,3,27
36,OK,(U.S.),OKLAHOMA,"THRU TUBING SOLUTIONS, INC.",5,27
36,OK,(U.S.),OKLAHOMA,OKLAHOMA STATE UNIVERSITY,8,24
36,OK,(U.S.),OKLAHOMA,"TDW DELAWARE, INC.",2,18
36,OK,(U.S.),OKLAHOMA,"SAMUEL ROBERTS NOBLE FOUNDATION, INC.",4,17
36,OK,(U.S.),OKLAHOMA,SYNTROLEUM CORPORATION,1,16
36,OK,(U.S.),OKLAHOMA,"DOUG CARSON & ASSOCIATES, INC.",1,15
36,OK,(U.S.),OKLAHOMA,OKLAHOMA MEDICAL RESEARCH FOUNDATION,3,13
36,OK,(U.S.),OKLAHOMA,CAMERON INTERNATIONAL CORPORATION,2,12
36,OK,(U.S.),OKLAHOMA,BRUNSWICK CORPORATION,0,11
36,OK,(U.S.),OKLAHOMA,UOP,3,11
36,OK,(U.S.),OKLAHOMA,"SEAGATE TECHNOLOGY, LLC",3,10
36,OK,(U.S.),OKLAHOMA,"VERIZON PATENT AND LICENSING, INC.",5,10
36,OK,(U.S.),OKLAHOMA,"TRONOX, LLC",3,9
36,OK,(U.S.),OKLAHOMA,UMICORE AG & CO. KG,0,9
36,OK,(U.S.),OKLAHOMA,"ABB, INC.",1,8
36,OK,(U.S.),OKLAHOMA,INNOVALARM CORPORATION,2,8
36,OK,(U.S.),OKLAHOMA,"NATIONAL-OILWELL VARCO, L.P.",1,8
36,OK,(U.S.),OKLAHOMA,"OIL STATES ENERGY SERVICES, L.L.C.",6,8
36,OK,(U.S.),OKLAHOMA,"BUILDBLOCK BUILDING SYSTEMS, L.L.C.",1,7
36,OK,(U.S.),OKLAHOMA,MODULAR SERVICES COMPANY,0,7
36,OK,(U.S.),OKLAHOMA,OKLAHOMA SAFETY EQUIPMENT CO.,4,7
36,OK,(U.S.),OKLAHOMA,"SUMITOMO CHEMICAL COMPANY, LIMITED",1,7
36,OK,(U.S.),OKLAHOMA,UNIVERSITY OF TULSA,0,7
36,OK,(U.S.),OKLAHOMA,"FLIR SYSTEMS, INC.",1,6
36,OK,(U.S.),OKLAHOMA,"FRESENIUS MEDICAL CARE HOLDINGS, INC.",4,6
36,OK,(U.S.),OKLAHOMA,"GE OIL &  GAS ESP, INC.",1,6
36,OK,(U.S.),OKLAHOMA,"INTELLIGENT TOOLS IP, LLC",0,6
36,OK,(U.S.),OKLAHOMA,JOHN ZINK COMPANY,1,6
36,OK,(U.S.),OKLAHOMA,"LEVEL 3 COMMUNICATIONS, LLC",2,6
36,OK,(U.S.),OKLAHOMA,"NOMADICS, INC.",0,6
36,OK,(U.S.),OKLAHOMA,"SIEMENS INDUSTRY, INC.",0,6
36,OK,(U.S.),OKLAHOMA,"AMERICAN AIRLINES, INC.",2,5
36,OK,(U.S.),OKLAHOMA,"HETRONIC INTERNATIONAL, INC.",0,5
36,OK,(U.S.),OKLAHOMA,JOHNSON CONTROLS TECHNOLOGY COMPANY,1,5
36,OK,(U.S.),OKLAHOMA,MICROZEUS LLC,2,5
36,OK,(U.S.),OKLAHOMA,"SYNFUELS INTERNATIONAL, INC.",0,5
36,OK,(U.S.),OKLAHOMA,"TAYLOR INNOVATIONS, L.L.C.",1,5
37,OR,(U.S.),OREGON,INTEL CORPORATION,561,2527
37,OR,(U.S.),OREGON,~INDIVIDUALLY OWNED PATENT,202,936
37,OR,(U.S.),OREGON,"NIKE, INC.",231,785
37,OR,(U.S.),OREGON,"HEWLETT-PACKARD DEVELOPMENT COMPANY, L.P.",123,662
37,OR,(U.S.),OREGON,XEROX CORPORATION,66,387
37,OR,(U.S.),OREGON,DIGIMARC CORPORATION,58,329
37,OR,(U.S.),OREGON,INTERNATIONAL BUSINESS MACHINES CORPORATION,36,206
37,OR,(U.S.),OREGON,TEKTRONIX INC.,37,146
37,OR,(U.S.),OREGON,"ELECTRO SCIENTIFIC INDUSTRIES, INC.",26,138
37,OR,(U.S.),OREGON,"NOVELLUS SYSTEMS, INC.",19,126
37,OR,(U.S.),OREGON,"MICRON TECHNOLOGY, INC.",12,107
37,OR,(U.S.),OREGON,MENTOR GRAPHICS CORPORATION,27,105
37,OR,(U.S.),OREGON,"SHARP LABORATORIES OF AMERICA, INC.",10,92
37,OR,(U.S.),OREGON,FEI COMPANY,38,85
37,OR,(U.S.),OREGON,SYNOPSYS INC.,14,69
37,OR,(U.S.),OREGON,UNITY SEMICONDUCTOR CORPORATION,1,67
37,OR,(U.S.),OREGON,OREGON HEALTH SCIENCES UNIVERSITY,14,64
37,OR,(U.S.),OREGON,MARVELL INTERNATIONAL LTD.,15,62
37,OR,(U.S.),OREGON,"SD3, LLC",1,60
37,OR,(U.S.),OREGON,"MCAFEE, INC.",14,59
37,OR,(U.S.),OREGON,LIFE TECHNOLOGIES CORPORATION,13,52
37,OR,(U.S.),OREGON,OREGON STATE UNIVERSITY,14,51
37,OR,(U.S.),OREGON,"APPLE, INC.",7,43
37,OR,(U.S.),OREGON,BIOTRONIK CRM PATENT AG,8,41
37,OR,(U.S.),OREGON,"DATALOGIC ADC, INC.",14,39
37,OR,(U.S.),OREGON,IDATECH LLC,0,36
37,OR,(U.S.),OREGON,SEIKO EPSON CORPORATION,3,36
37,OR,(U.S.),OREGON,"TRIQUINT SEMICONDUCTORS, INC.",7,35
37,OR,(U.S.),OREGON,"ANALOG DEVICES, INC.",2,30
37,OR,(U.S.),OREGON,BEND RESEARCH INC.,11,28
37,OR,(U.S.),OREGON,ESCO CORPORATION,5,28
37,OR,(U.S.),OREGON,"SEMICONDUCTOR COMPONENTS INDUSTRIES, LLC",11,28
37,OR,(U.S.),OREGON,LATTICE SEMICONDUCTOR CORPORATION,4,27
37,OR,(U.S.),OREGON,"AVI BIOPHARMA, INC.",0,26
37,OR,(U.S.),OREGON,"CASCADE MICROTECH, INC.",1,26
37,OR,(U.S.),OREGON,LEVITON MANUFACTURING CO. INC.,5,26
37,OR,(U.S.),OREGON,"FORD GLOBAL TECHNOLOGIES, L.L.C.",3,25
37,OR,(U.S.),OREGON,"CITRIX SYSTEMS, INC.",2,24
37,OR,(U.S.),OREGON,"TYFONE, INC.",4,24
37,OR,(U.S.),OREGON,"GRAPE TECHNOLOGY GROUP, INC.",3,23
37,OR,(U.S.),OREGON,"SIGA TECHNOLOGIES, INC.",7,23
37,OR,(U.S.),OREGON,"ACUMED, INC.",1,22
37,OR,(U.S.),OREGON,BROADCOM CORPORATION,9,22
37,OR,(U.S.),OREGON,MARVELL WORLD TRADE LTD.,6,22
37,OR,(U.S.),OREGON,"PHOSEON TECHNOLOGY, INC.",9,22
37,OR,(U.S.),OREGON,"ROCKWELL COLLINS, INC.",15,22
37,OR,(U.S.),OREGON,APTINA IMAGING CORPORATION,5,20
37,OR,(U.S.),OREGON,"LEUPOLD   STEVENS, INC.",3,20
37,OR,(U.S.),OREGON,"ADVANCED INQUIRY SYSTEMS, INC.",5,19
37,OR,(U.S.),OREGON,"ADVANCED NEUROMODULATION SYSTEMS, INC.",5,19
37,OR,(U.S.),OREGON,UNIVERSITY OF OREGON,3,19
37,OR,(U.S.),OREGON,"YAKIMA PRODUCTS, INC.",1,19
37,OR,(U.S.),OREGON,LSI CORPORATION,2,18
37,OR,(U.S.),OREGON,MARVELL INTERNATIONAL TECHNOLOGY LTD.,2,18
37,OR,(U.S.),OREGON,"VERIS INDUSTRIES, LLC",2,18
37,OR,(U.S.),OREGON,"APPLIED MATERIALS, INC.",4,17
37,OR,(U.S.),OREGON,HUNTAIR INC.,7,17
37,OR,(U.S.),OREGON,INTEL-GE CARE INNOVATIONS LLC,4,17
37,OR,(U.S.),OREGON,"UTC FIRE &  SECURITY AMERICAS CORPORATION, INC.",4,17
37,OR,(U.S.),OREGON,"MAXIM INTEGRATED PRODUCTS, INC.",4,16
37,OR,(U.S.),OREGON,NVIDIA CORPORATION,1,16
37,OR,(U.S.),OREGON,"QUALCOMM, INC.",9,16
37,OR,(U.S.),OREGON,"AGRIGENETICS, INC.",4,15
37,OR,(U.S.),OREGON,BOREALIS TECHNICAL INCORPORATED LIMITED,1,15
37,OR,(U.S.),OREGON,CYPRESS SEMICONDUCTOR CORP.,3,15
37,OR,(U.S.),OREGON,HIGH IMPACT TECHNOLOGY LLC,0,15
37,OR,(U.S.),OREGON,PORTLAND STATE UNIVERSITY,2,15
37,OR,(U.S.),OREGON,"SAREPTA THERAPEUTICS, INC.",10,15
37,OR,(U.S.),OREGON,"WEBTRENDS, INC.",2,15
37,OR,(U.S.),OREGON,BOEING COMPANY,5,14
37,OR,(U.S.),OREGON,"CISCO TECHNOLOGY, INC.",5,14
37,OR,(U.S.),OREGON,DEEP PHOTONICS CORPORATION,4,14
37,OR,(U.S.),OREGON,ADIDAS INTERNATIONAL MARKETING B.V.,1,13
37,OR,(U.S.),OREGON,DAIMLER TRUCKS NORTH AMERICA LLC,1,13
37,OR,(U.S.),OREGON,"STRANDS, INC.",0,13
37,OR,(U.S.),OREGON,TYCO ELECTRONICS CORPORATION,0,13
37,OR,(U.S.),OREGON,"BLOUNT, INC.",6,12
37,OR,(U.S.),OREGON,OLYMPIAN GAMING LLC,3,12
37,OR,(U.S.),OREGON,WELCH ALLYN INC.,6,12
37,OR,(U.S.),OREGON,"AUTODESK, INC.",3,11
37,OR,(U.S.),OREGON,"AVALANCHE TECHNOLOGY, INC.",8,11
37,OR,(U.S.),OREGON,"CADENCE DESIGN SYSTEMS, INC.",7,11
37,OR,(U.S.),OREGON,"CLEAREDGE POWER, INC.",0,11
37,OR,(U.S.),OREGON,"FLIR SYSTEMS, INC.",3,11
37,OR,(U.S.),OREGON,"IMPINJ, INC.",0,11
37,OR,(U.S.),OREGON,"INOVISE MEDICAL, INC.",0,11
37,OR,(U.S.),OREGON,INTERNATIONAL GAME TECHNOLOGY (IGT),0,11
37,OR,(U.S.),OREGON,"LIGHTSMYTH TECHNOLOGIES, INC.",0,11
37,OR,(U.S.),OREGON,SYMANTEC CORPORATION,5,11
37,OR,(U.S.),OREGON,"TRIPWIRE, INC.",5,11
37,OR,(U.S.),OREGON,"WARN INDUSTRIES, INC.",1,11
37,OR,(U.S.),OREGON,"YAHOO, INC.",2,11
37,OR,(U.S.),OREGON,ADIDAS AG,4,10
37,OR,(U.S.),OREGON,"ATI PROPERTIES, INC.",1,10
37,OR,(U.S.),OREGON,BIOTRONIK SE &  CO. KG,8,10
37,OR,(U.S.),OREGON,ISENSE CORP.,3,10
37,OR,(U.S.),OREGON,"LUMENCOR, INC.",3,10
37,OR,(U.S.),OREGON,MICROSEMI CORP.,2,10
37,OR,(U.S.),OREGON,"PROXENSE, LLC",4,10
37,OR,(U.S.),OREGON,WABTEC HOLDING CORPORATION,2,10
37,OR,(U.S.),OREGON,"ATTOFEMTO, INC.",2,9
37,OR,(U.S.),OREGON,"DATALOGIC SCANNING, INC.",0,9
37,OR,(U.S.),OREGON,EBAY INC.,1,9
37,OR,(U.S.),OREGON,"ELEMENTAL TECHNOLOGIES, INC.",2,9
37,OR,(U.S.),OREGON,"GUNDERSON, INC.",0,9
37,OR,(U.S.),OREGON,"HALO LSI, INC.",2,9
37,OR,(U.S.),OREGON,"KIMBERLY-CLARK WORLDWIDE, INC.",4,9
37,OR,(U.S.),OREGON,MICROSOFT CORPORATION,2,9
37,OR,(U.S.),OREGON,ORACLE INTERNATIONAL CORPORATION,2,9
37,OR,(U.S.),OREGON,PATENT INVESTMENT &  LICENSING COMPANY,4,9
37,OR,(U.S.),OREGON,"PIXELWORKS, INC.",0,9
37,OR,(U.S.),OREGON,AGRINOMICS LLC,0,8
37,OR,(U.S.),OREGON,"AMGEN, INC.",0,8
37,OR,(U.S.),OREGON,CASCADE CORPORATION,3,8
37,OR,(U.S.),OREGON,"ENSEQUENCE, INC.",3,8
37,OR,(U.S.),OREGON,"HINDS INSTRUMENTS, INC.",2,8
37,OR,(U.S.),OREGON,"JELD-WEN, INC.",2,8
37,OR,(U.S.),OREGON,"KEY KNIFE, INC.",0,8
37,OR,(U.S.),OREGON,NANOMETRICS INC.,1,8
37,OR,(U.S.),OREGON,NULL NETWORKS LLC,1,8
37,OR,(U.S.),OREGON,"OMNIGEN RESEARCH, LLC",3,8
37,OR,(U.S.),OREGON,ONEMEDNET CORPORATION,0,8
37,OR,(U.S.),OREGON,"SHORETEL, INC",3,8
37,OR,(U.S.),OREGON,SOCIAL COMMUNICATIONS COMPANY,2,8
37,OR,(U.S.),OREGON,WILSON SPORTING GOODS CO.,3,8
37,OR,(U.S.),OREGON,ANDRITZ INC.,0,7
37,OR,(U.S.),OREGON,CELARTEM INC.,2,7
37,OR,(U.S.),OREGON,CHENGDU HAICUN IP TECHNOLOGY LLC,6,7
37,OR,(U.S.),OREGON,"COLLEGENET, INC.",2,7
37,OR,(U.S.),OREGON,"COLUMBIA SPORTSWEAR NORTH AMERICA, INC.",2,7
37,OR,(U.S.),OREGON,COOK MEDICAL TECHNOLOGIES LLC,0,7
37,OR,(U.S.),OREGON,"DIGITAL VISION, INC.",3,7
37,OR,(U.S.),OREGON,"EMERGING ACQUISITIONS, LLC",1,7
37,OR,(U.S.),OREGON,"EXTREME TECHNOLOGIES, INC.",0,7
37,OR,(U.S.),OREGON,"FISKARS BRANDS, INC.",2,7
37,OR,(U.S.),OREGON,IN-SITU; INC.,0,7
37,OR,(U.S.),OREGON,KEITH MANUFACTURING CO.,1,7
37,OR,(U.S.),OREGON,KRYPTIQ CORPORATION,1,7
37,OR,(U.S.),OREGON,"LEATHERMAN TOOL GROUP, INC.",2,7
37,OR,(U.S.),OREGON,"MENTOR GROUP, L.L.C.",1,7
37,OR,(U.S.),OREGON,"NUSCALE POWER, LLC",4,7
37,OR,(U.S.),OREGON,"ORACLE AMERICA, INC.",1,7
37,OR,(U.S.),OREGON,"Q. S. INDUSTRIES, INC.",1,7
37,OR,(U.S.),OREGON,RAYTHEON COMPANY,4,7
37,OR,(U.S.),OREGON,"SKEDCO, INC.",1,7
37,OR,(U.S.),OREGON,THOMSON LICENSING S.A.,1,7
37,OR,(U.S.),OREGON,TOKYO ELECTRON LIMITED,2,7
37,OR,(U.S.),OREGON,"TOP TIER, INC.",1,7
37,OR,(U.S.),OREGON,"UNITED STATES OF AMERICA, DEPARTMENT OF ENERGY",1,7
37,OR,(U.S.),OREGON,VIDEOJET TECHNOLOGIES INC.,2,7
37,OR,(U.S.),OREGON,"VOXTEL, INC.",3,7
37,OR,(U.S.),OREGON,YAKIMA INNOVATION DEVELOPMENT CORPORATION,1,7
37,OR,(U.S.),OREGON,DCNS SA,4,6
37,OR,(U.S.),OREGON,"DIABETOMICS, LLC",1,6
37,OR,(U.S.),OREGON,"ENVIRONMENTAL CONTAINER SYSTEMS, INC.",0,6
37,OR,(U.S.),OREGON,"EVEREADY BATTERY COMPANY, INC.",0,6
37,OR,(U.S.),OREGON,GVBB HOLDINGS S.A.R.L.,5,6
37,OR,(U.S.),OREGON,"HOME COMFORT ZONES, INC.",0,6
37,OR,(U.S.),OREGON,"LAKEWOOD-AMEDEX, INC.",1,6
37,OR,(U.S.),OREGON,"LENSBABY, LLC",2,6
37,OR,(U.S.),OREGON,"LOTUS APPLIED TECHNOLOGY, LLC",2,6
37,OR,(U.S.),OREGON,"MARKER GENE TECHNOLOGIES, INC.",2,6
37,OR,(U.S.),OREGON,NETHRA IMAGING INC.,0,6
37,OR,(U.S.),OREGON,"SHOPPER SCIENTIST, LLC",2,6
37,OR,(U.S.),OREGON,"SIONYX, INC.",5,6
37,OR,(U.S.),OREGON,"SOLARBRIDGE TECHNOLOGIES, INC.",6,6
37,OR,(U.S.),OREGON,SONY CORPORATION,1,6
37,OR,(U.S.),OREGON,"SOTERA WIRELESS, INC.",1,6
37,OR,(U.S.),OREGON,"SPINELOGIK, INC.",0,6
37,OR,(U.S.),OREGON,"SRC INNOVATIONS, LLC",1,6
37,OR,(U.S.),OREGON,"TANGITEK, LLC",4,6
37,OR,(U.S.),OREGON,TESEDA CORPORATION,4,6
37,OR,(U.S.),OREGON,"VMWARE, INC.",1,6
37,OR,(U.S.),OREGON,WORLD CLASS TECHNOLOGY CORPORATION,0,6
37,OR,(U.S.),OREGON,3M INNOVATIVE PROPERTIES COMPANY,0,5
37,OR,(U.S.),OREGON,"A-DEC, INC.",0,5
37,OR,(U.S.),OREGON,"ADVANCED ENERGY INDUSTRIES, INC.",1,5
37,OR,(U.S.),OREGON,"ARRIS GROUP, INC.",0,5
37,OR,(U.S.),OREGON,"ARRIS SOLUTIONS, INC.",3,5
37,OR,(U.S.),OREGON,"ASTEC INDUSTRIES, INC.",3,5
37,OR,(U.S.),OREGON,AVAGO TECHNOLOGIES GENERAL IP (SINGAPORE) PTE. LTD.,0,5
37,OR,(U.S.),OREGON,"BECKLIN HOLDINGS, INC.",4,5
37,OR,(U.S.),OREGON,"BIO-APPLICATIONS, LLC",2,5
37,OR,(U.S.),OREGON,"CA, INC.",3,5
37,OR,(U.S.),OREGON,"CLIMAX PORTABLE MACHINE TOOLS, INC.",2,5
37,OR,(U.S.),OREGON,COOPER TECHNOLOGIES COMPANY,3,5
37,OR,(U.S.),OREGON,"CTB, INC.",1,5
37,OR,(U.S.),OREGON,DOW AGROSCIENCES LLC,1,5
37,OR,(U.S.),OREGON,GENERAL ELECTRIC COMPANY,0,5
37,OR,(U.S.),OREGON,"GOOGLE, INC.",0,5
37,OR,(U.S.),OREGON,HALLCO INDUSTRIES INC.,2,5
37,OR,(U.S.),OREGON,"HEMCON MEDICAL TECHNOLOGIES, INC.",1,5
37,OR,(U.S.),OREGON,"HOMAX PRODUCTS, INC.",0,5
37,OR,(U.S.),OREGON,"INVENTION SCIENCE FUND I, LLC",0,5
37,OR,(U.S.),OREGON,"JUNIPER NETWORKS, INC.",1,5
37,OR,(U.S.),OREGON,LEGACY EMANUEL HOSPITAL &  HEALTH CENTER,1,5
37,OR,(U.S.),OREGON,LOGITECH EUROPE S.A.,3,5
37,OR,(U.S.),OREGON,"MARGER JOHNSON & MCCOLLOM, P.C.",1,5
37,OR,(U.S.),OREGON,"NMHG OREGON, INC.",2,5
37,OR,(U.S.),OREGON,"PLX TECHNOLOGY, INC.",1,5
37,OR,(U.S.),OREGON,PMC-SIERRA LTD.,1,5
37,OR,(U.S.),OREGON,PROGRESS MFG. INC.,0,5
37,OR,(U.S.),OREGON,SUMCO PHOENIX CORPORATION,2,5
37,OR,(U.S.),OREGON,"TRIMBLE NAVIGATION, LTD.",1,5
37,OR,(U.S.),OREGON,"URBAN AIRSHIP, INC.",1,5
37,OR,(U.S.),OREGON,WEBMD LLC.,3,5
37,OR,(U.S.),OREGON,"WHITE   S ELECTRONICS, INC.",3,5
38,PA,(U.S.),PENNSYLVANIA,~INDIVIDUALLY OWNED PATENT,404,1957
38,PA,(U.S.),PENNSYLVANIA,TYCO ELECTRONICS CORPORATION,95,521
38,PA,(U.S.),PENNSYLVANIA,E. I. DU PONT DE NEMOURS AND COMPANY,72,484
38,PA,(U.S.),PENNSYLVANIA,UNIVERSITY OF PENNSYLVANIA,83,343
38,PA,(U.S.),PENNSYLVANIA,PPG INDUSTRIES OHIO INC.,63,296
38,PA,(U.S.),PENNSYLVANIA,AGERE SYSTENS LLC,23,272
38,PA,(U.S.),PENNSYLVANIA,"AIR PRODUCTS AND CHEMICALS, INC.",52,256
38,PA,(U.S.),PENNSYLVANIA,GENERAL ELECTRIC COMPANY,72,252
38,PA,(U.S.),PENNSYLVANIA,MERCK SHARP & DOHME CORP.,48,219
38,PA,(U.S.),PENNSYLVANIA,ROHM AND HAAS COMPANY,48,210
38,PA,(U.S.),PENNSYLVANIA,UNIVERSITY OF PITTSBURGH,62,205
38,PA,(U.S.),PENNSYLVANIA,JANSSEN PHARMACEUTICA N.V.,43,192
38,PA,(U.S.),PENNSYLVANIA,CNH AMERICA LLC,8,171
38,PA,(U.S.),PENNSYLVANIA,"LUTRON ELECTRONICS COMPANY, INC.",38,171
38,PA,(U.S.),PENNSYLVANIA,LSI CORPORATION,79,166
38,PA,(U.S.),PENNSYLVANIA,"SIEMENS MEDICAL SOLUTIONS USA, INC.",17,163
38,PA,(U.S.),PENNSYLVANIA,"PENN STATE RESEARCH FOUNDATION, INC.",44,161
38,PA,(U.S.),PENNSYLVANIA,"SEAGATE TECHNOLOGY, LLC",9,144
38,PA,(U.S.),PENNSYLVANIA,EATON CORPORATION,29,134
38,PA,(U.S.),PENNSYLVANIA,GLOBUS MEDICAL INC.,51,131
38,PA,(U.S.),PENNSYLVANIA,CARNEGIE-MELLON UNIVERSITY,20,126
38,PA,(U.S.),PENNSYLVANIA,INTERDIGITAL TECHNOLOGY CORPORATION,21,122
38,PA,(U.S.),PENNSYLVANIA,CERTAINTEED CORP.,36,118
38,PA,(U.S.),PENNSYLVANIA,KENNAMETAL INC.,30,117
38,PA,(U.S.),PENNSYLVANIA,BRISTOL-MYERS SQUIBB COMPANY,15,105
38,PA,(U.S.),PENNSYLVANIA,GENERAL INSTRUMENT CORPORATION,15,101
38,PA,(U.S.),PENNSYLVANIA,"RIC INVESTMENTS, LLC",13,97
38,PA,(U.S.),PENNSYLVANIA,DREXEL UNIVERSITY,26,95
38,PA,(U.S.),PENNSYLVANIA,GLAXOSMITHKLINE LLC,22,82
38,PA,(U.S.),PENNSYLVANIA,LOCKHEED MARTIN CORPORATION,10,80
38,PA,(U.S.),PENNSYLVANIA,INTERNATIONAL BUSINESS MACHINES CORPORATION,28,78
38,PA,(U.S.),PENNSYLVANIA,"GOOGLE, INC.",27,77
38,PA,(U.S.),PENNSYLVANIA,"NETAPP, INC.",14,77
38,PA,(U.S.),PENNSYLVANIA,"GRAHAM PACKAGING COMPANY, L.P.",24,75
38,PA,(U.S.),PENNSYLVANIA,"FCI AMERICAS TECHNOLOGY, INC.",17,72
38,PA,(U.S.),PENNSYLVANIA,ALCOA INC.,12,71
38,PA,(U.S.),PENNSYLVANIA,SYNTHES (U.S.A.),0,71
38,PA,(U.S.),PENNSYLVANIA,ARKEMA INC.,22,69
38,PA,(U.S.),PENNSYLVANIA,WESTINGHOUSE ELECTRIC COMPANY LLC,20,69
38,PA,(U.S.),PENNSYLVANIA,"DEPUY SYNTHES PRODUCTS, LLC.",36,65
38,PA,(U.S.),PENNSYLVANIA,"GRACO CHILDREN'S PRODUCTS, INC.",5,64
38,PA,(U.S.),PENNSYLVANIA,INCYTE CORPORATION,20,63
38,PA,(U.S.),PENNSYLVANIA,"REX MEDICAL, LP",16,62
38,PA,(U.S.),PENNSYLVANIA,"JP MORGAN CHASE BANK, N.A.",14,60
38,PA,(U.S.),PENNSYLVANIA,"TRUEPOSITION, INC.",11,59
38,PA,(U.S.),PENNSYLVANIA,"WONDERLAND NURSERY GOODS CO., LTD.",16,58
38,PA,(U.S.),PENNSYLVANIA,"HON HAI PRECISION IND. CO., LTD.",3,57
38,PA,(U.S.),PENNSYLVANIA,WYETH,3,57
38,PA,(U.S.),PENNSYLVANIA,BLACK & DECKER INC.,5,55
38,PA,(U.S.),PENNSYLVANIA,CHEMIMAGE CORPORATION,2,54
38,PA,(U.S.),PENNSYLVANIA,"MEDRAD, INC.",0,54
38,PA,(U.S.),PENNSYLVANIA,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,18,53
38,PA,(U.S.),PENNSYLVANIA,"THE PNC FINANCIAL SERVICES GROUP, INC.",6,52
38,PA,(U.S.),PENNSYLVANIA,"COMCAST CABLE COMMUNICATIONS, LLC",26,50
38,PA,(U.S.),PENNSYLVANIA,"ETHICON, INC.",16,50
38,PA,(U.S.),PENNSYLVANIA,FAIRCHILD SEMICONDUCTOR CORPORATION,10,50
38,PA,(U.S.),PENNSYLVANIA,JOHNSON CONTROLS TECHNOLOGY COMPANY,10,49
38,PA,(U.S.),PENNSYLVANIA,"MCNEIL-PPC, INC.",13,48
38,PA,(U.S.),PENNSYLVANIA,"MEDICAL COMPONENTS, INC.",6,47
38,PA,(U.S.),PENNSYLVANIA,ROBERT BOSCH GMBH,17,47
38,PA,(U.S.),PENNSYLVANIA,"SIEMENS ENERGY, INC.",4,47
38,PA,(U.S.),PENNSYLVANIA,WERNER CO.,5,47
38,PA,(U.S.),PENNSYLVANIA,BAYER MATERIALSCIENCE LLC,9,44
38,PA,(U.S.),PENNSYLVANIA,"LYONDELL CHEMICAL TECHNOLOGY, L.P.",4,44
38,PA,(U.S.),PENNSYLVANIA,"DYNAMICS, INC.",13,43
